,file,outcome,sensor,model,f1_score_constant,f1_score_decline,f1_score_improvement,f1_score_weighted,f1_score_unweighted,time_series_length (days),count_constant,count_decline,count_improvement,oversampled,AUC_score,variable
89,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.7999999999999999,0.0,0.22222222222222224,0.604830917874396,0.34074074074074073,6.0,75.0,6.0,11.0,0.0,0.3989583333333333,e_consumption
90,electricity_nutrition_ts_feel,feel,electricity,MUSE,0.8947368421052632,0.0,0.0,0.7320574162679425,0.2982456140350877,7.0,71.0,5.0,10.0,0.0,0.5895061728395062,e_consumption
91,water_ts_resp,resp,water,MUSE,0.888888888888889,NA,0.9411764705882353,0.9210658622423329,0.9150326797385622,1.0,15.0,0.0,34.0,1.0,0.0,volume
92,water_ts_resp,resp,water,MUSE,0.9090909090909091,NA,0.8,0.8818181818181818,0.8545454545454545,2.0,14.0,0.0,16.0,1.0,0.0,volume
93,water_ts_resp,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,3.0,13.0,0.0,9.0,1.0,0.0,volume
94,water_ts_resp,resp,water,MUSE,0.8571428571428571,NA,0.0,0.6428571428571428,0.42857142857142855,4.0,12.0,0.0,3.0,1.0,0.0,volume
95,water_ts_resp,resp,water,MUSE,0.8333333333333334,NA,0.8571428571428571,0.8461538461538461,0.8452380952380952,1.0,15.0,0.0,34.0,0.0,0.0,volume
96,water_ts_resp,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,2.0,14.0,0.0,16.0,0.0,0.0,volume
97,water_ts_resp,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,3.0,13.0,0.0,9.0,0.0,0.0,volume
98,water_ts_resp_norm,resp,water,MUSE,0.8,NA,0.9523809523809523,0.928937728937729,0.8761904761904762,1.0,15.0,0.0,34.0,1.0,0.0,volume
99,water_ts_resp_norm,resp,water,MUSE,0.9090909090909091,NA,0.8,0.8818181818181818,0.8545454545454545,2.0,14.0,0.0,16.0,1.0,0.0,volume
100,water_ts_resp_norm,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,3.0,13.0,0.0,9.0,1.0,0.0,volume
101,water_ts_resp_norm,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,4.0,12.0,0.0,3.0,1.0,0.0,volume
102,water_ts_resp_norm,resp,water,MUSE,0.888888888888889,NA,0.9411764705882353,0.9210658622423329,0.9150326797385622,1.0,15.0,0.0,34.0,0.0,0.0,volume
103,water_ts_resp_norm,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,2.0,14.0,0.0,16.0,0.0,0.0,volume
104,water_ts_resp_norm,resp,water,MUSE,1.0,NA,1.0,1.0,1.0,3.0,13.0,0.0,9.0,0.0,0.0,volume
105,water_ts_resp_norm,resp,water,MUSE,0.6666666666666666,NA,0.0,0.3333333333333333,0.3333333333333333,4.0,12.0,0.0,3.0,0.0,0.0,volume
106,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.47058823529411764,0.0,0.782608695652174,0.6313938618925832,0.4177323103154305,1.0,37.0,5.0,84.0,1.0,0.7656695156695156,e_consumption
107,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.9333333333333333,0.0,0.9302325581395349,0.8690439276485787,0.6211886304909561,2.0,36.0,4.0,79.0,1.0,0.8260416666666667,e_consumption
108,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.8421052631578948,0.0,0.8888888888888888,0.8437761069340016,0.5769980506822612,3.0,35.0,3.0,74.0,1.0,0.9671052631578947,e_consumption
109,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.8421052631578948,0.0,0.8484848484848485,0.7835075905251344,0.5635300372142478,4.0,34.0,2.0,69.0,1.0,0.0,e_consumption
110,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.923076923076923,0.0,0.9444444444444444,0.9006837606837605,0.6225071225071225,5.0,32.0,1.0,65.0,1.0,0.0,e_consumption
111,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.9333333333333333,0.967741935483871,0.967741935483871,0.9557737260402057,0.9505376344086022,6.0,31.0,1.0,60.0,1.0,0.0,e_consumption
112,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,1.0,0.0,0.962962962962963,0.9326599326599326,0.654320987654321,7.0,30.0,1.0,55.0,1.0,0.0,e_consumption
113,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.7142857142857143,0.0,0.875,0.7801339285714286,0.5297619047619048,1.0,37.0,5.0,84.0,0.0,0.6827651515151515,e_consumption
114,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.923076923076923,0.0,0.9333333333333333,0.8687179487179487,0.6188034188034188,2.0,36.0,4.0,79.0,0.0,0.6683673469387755,e_consumption
115,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.8,0.9268292682926829,0.9268292682926829,0.8996515679442509,0.8634146341463415,3.0,35.0,3.0,74.0,0.0,0.0,e_consumption
116,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,1.0,0.0,0.975609756097561,0.981029810298103,0.6585365853658537,4.0,34.0,2.0,69.0,0.0,0.0,e_consumption
117,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.923076923076923,0.0,0.9444444444444444,0.9006837606837605,0.6225071225071225,5.0,32.0,1.0,65.0,0.0,0.0,e_consumption
118,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.7499999999999999,0.9473684210526316,0.9473684210526316,0.9216247139588102,0.8486842105263157,6.0,31.0,1.0,60.0,0.0,0.0,e_consumption
119,electricity_nutrition_ts_resp_norm,resp,electricity,MUSE,0.8750000000000001,0.0,0.888888888888889,0.8832070707070708,0.587962962962963,7.0,30.0,1.0,55.0,0.0,0.0,e_consumption
120,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.7058823529411764,0.0,0.8695652173913043,0.7912404092071611,0.525149190110827,1.0,37.0,5.0,84.0,1.0,0.5992063492063492,e_consumption
121,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.7499999999999999,0.9090909090909091,0.9090909090909091,0.856060606060606,0.8295454545454545,2.0,36.0,4.0,79.0,1.0,0.0,e_consumption
122,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.8897959183673468,0.8857142857142857,3.0,35.0,3.0,74.0,1.0,0.0,e_consumption
123,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.923076923076923,0.0,0.923076923076923,0.8547008547008546,0.6153846153846153,4.0,34.0,2.0,69.0,1.0,0.0,e_consumption
124,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.9090909090909091,0.0,0.9473684210526316,0.9002870813397129,0.6188197767145135,5.0,32.0,1.0,65.0,1.0,0.0,e_consumption
125,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.8888888888888888,0.0,0.888888888888889,0.8502415458937199,0.5925925925925926,6.0,31.0,1.0,60.0,1.0,0.0,e_consumption
126,electricity_nutrition_ts_resp,resp,electricity,MUSE,1.0,1.0,1.0,1.0,1.0,7.0,30.0,1.0,55.0,1.0,0.0,e_consumption
127,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.5,0.0,0.8627450980392156,0.7564338235294117,0.4542483660130719,1.0,37.0,5.0,84.0,0.0,0.6845238095238096,e_consumption
128,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.8750000000000001,0.9545454545454545,0.9545454545454545,0.9359848484848484,0.9147727272727273,2.0,36.0,4.0,79.0,0.0,0.0,e_consumption
129,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.9473684210526316,0.0,0.9444444444444444,0.9116541353383459,0.6306042884990254,3.0,35.0,3.0,74.0,0.0,0.9907407407407408,e_consumption
130,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.9473684210526316,0.0,0.9411764705882353,0.9083820662768032,0.6295149638802889,4.0,34.0,2.0,69.0,0.0,0.8921568627450981,e_consumption
131,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.9333333333333333,0.0,0.9411764705882353,0.9013333333333332,0.6248366013071895,5.0,32.0,1.0,65.0,0.0,0.0,e_consumption
132,electricity_nutrition_ts_resp,resp,electricity,MUSE,1.0,1.0,1.0,1.0,1.0,6.0,31.0,1.0,60.0,0.0,0.0,e_consumption
133,electricity_nutrition_ts_resp,resp,electricity,MUSE,0.9333333333333333,0.9655172413793104,0.9655172413793104,0.9538140020898641,0.9494252873563218,7.0,30.0,1.0,55.0,0.0,0.0,e_consumption
134,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.6,0.0,0.8656716417910447,0.7675033921302578,0.48855721393034823,1.0,48.0,5.0,120.0,1.0,0.7017094017094018,e_consumption
135,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.7272727272727273,0.0,0.8771929824561403,0.8027910685805422,0.5348219032429559,2.0,46.0,4.0,110.0,1.0,0.8523809523809524,e_consumption
136,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.7999999999999999,0.6666666666666666,0.9019607843137256,0.864440911499735,0.7895424836601307,3.0,44.0,3.0,101.0,1.0,0.8995726495726496,e_consumption
137,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.8421052631578948,0.9387755102040817,0.9387755102040817,0.913186327162444,0.8904403866809882,4.0,42.0,2.0,92.0,1.0,0.0,e_consumption
138,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.7,0.0,0.8372093023255814,0.7681686046511628,0.5124031007751938,5.0,39.0,1.0,86.0,1.0,0.0,e_consumption
139,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.8666666666666667,0.7916666666666666,6.0,37.0,1.0,79.0,1.0,0.0,e_consumption
140,electricity_total_ts_resp_norm,resp,electricity,MUSE,0.7692307692307693,0.9268292682926829,0.9268292682926829,0.8801334167187825,0.848030018761726,7.0,35.0,1.0,71.0,1.0,0.0,e_consumption
